speaker	phone	vowel	duration	ceiling	variance	F1	F2	F3	F1Bk	F2Bk	F3Bk	start	word	filename	status
JSP	áˤ	a	0.240	4150	0.048	620	1370	2067	5.94	10.44	13.12	193.710	bˤáˤʃˤ	archi-phon-2006-JSP-1-vowels	Auto
JSP	ɐ	ɐ	0.114	5630	0.090	658	1543	2498	6.23	11.20	14.39	201.896	qʼɐlʲí	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.220	6600	0.190	356	2328	3883	3.66	13.92	17.41	202.090	qʼɐlʲí	archi-phon-2006-JSP-1-vowels	Auto
JSP	ɐ	ɐ	0.114	5510	0.192	613	1512	2461	5.89	11.06	14.29	203.043	qʼɐlʲí	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.172	5440	0.095	313	2224	2817	3.26	13.61	15.21	203.252	qʼɐlʲí	archi-phon-2006-JSP-1-vowels	Auto
JSP	ã́ˤ	a	0.268	5350	0.232	581	1453	2756	5.63	10.81	15.06	230.584	ã́ˤʃˤ	archi-phon-2006-JSP-1-vowels	Auto
JSP	ã́ˤ̆	a	0.177	4150	0.046	584	1401	2465	5.66	10.58	14.30	231.401	ã́ˤ̆n̞̆ʃˤ	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.196	5750	0.153	687	1322	2675	6.45	10.21	14.86	234.724	áqʰatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.115	4910	0.217	555	1443	2512	5.42	10.76	14.43	235.106	áqʰatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.106	5350	0.088	401	1486	2764	4.08	10.95	15.08	235.309	áqʰatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.189	4970	0.012	647	1260	2622	6.14	9.91	14.72	235.758	áqʰatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.093	5090	0.011	572	1337	2402	5.56	10.28	14.13	236.091	áqʰatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.125	4150	0.189	355	1227	2184	3.65	9.74	13.48	236.307	áqʰatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.252	5590	0.114	665	1481	2667	6.28	10.93	14.84	248.618	lʲáːχatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.107	4650	0.072	620	1531	2265	5.94	11.14	13.73	248.955	lʲáːχatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.096	4350	0.016	308	1578	2285	3.21	11.34	13.79	249.191	lʲáːχatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.161	5290	0.022	651	1327	2771	6.17	10.24	15.10	249.870	lʲáːχatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.104	5790	0.034	584	1539	2299	5.65	11.18	13.83	250.104	lʲáːχatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.073	5290	0.007	356	1623	2293	3.66	11.52	13.81	250.316	lʲáːχatːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.186	5210	0.102	707	1340	2546	6.59	10.30	14.52	252.372	láːχətːɵtʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	ə	ə	0.042	5610	0.104	497	1450	2399	4.93	10.80	14.12	252.619	láːχətːɵtʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	ɵ	ɵ	0.050	4650	0.063	401	1396	2049	4.08	10.55	13.06	252.763	láːχətːɵtʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.203	5850	0.143	740	1532	2685	6.83	11.15	14.88	282.835	jáːɦas	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.156	5850	0.176	639	1557	2735	6.09	11.25	15.01	283.137	jáːɦas	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.236	4910	0.059	714	1345	2523	6.65	10.32	14.46	289.621	jáːɦas	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.093	5030	0.193	614	1538	2593	5.89	11.17	14.64	289.962	jáːɦas	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.136	4930	0.042	698	1287	2473	6.53	10.04	14.32	290.267	jáhas	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.115	4650	0.074	636	1443	2354	6.06	10.77	13.99	290.464	jáhas	archi-phon-2006-JSP-1-vowels	Auto
JSP	áːˤ	a	0.254	4450	0.075	642	1456	2177	6.11	10.82	13.47	296.180	jáːˤχˤas	archi-phon-2006-JSP-1-vowels	Auto
JSP	aˤ	a	0.124	4470	0.076	610	1555	2368	5.86	11.24	14.03	296.557	jáːˤχˤas	archi-phon-2006-JSP-1-vowels	Auto
JSP	áːˤ	a	0.176	4510	0.159	640	1493	2091	6.10	10.98	13.19	296.877	jáːˤχˤas	archi-phon-2006-JSP-1-vowels	Auto
JSP	aˤ	a	0.101	4390	0.236	580	1449	2225	5.62	10.79	13.61	297.170	jáːˤχˤas	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.443	5190	0.122	689	1435	2336	6.47	10.73	13.94	299.833	jáːχˤas	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.159	5410	0.144	636	1538	2565	6.06	11.18	14.57	300.470	jáːχˤas	archi-phon-2006-JSP-1-vowels	Auto
JSP	áːˤ	a	0.456	5330	0.183	687	1390	2482	6.45	10.53	14.35	301.228	jáːχˤas	archi-phon-2006-JSP-1-vowels	Auto
JSP	aˤ	a	0.153	5150	0.045	667	1480	2420	6.30	10.93	14.18	301.808	jáːχˤas	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.397	5670	0.056	705	1424	2585	6.58	10.68	14.62	303.624	jáːhas	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.146	5430	0.159	671	1500	2614	6.33	11.01	14.70	304.140	jáːhas	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.294	5310	0.109	711	1406	2707	6.63	10.60	14.94	304.877	jáːhas	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.155	4730	0.067	735	1415	2560	6.80	10.64	14.56	305.267	jáːhas	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.152	5470	0.127	630	1397	2721	6.02	10.56	14.97	323.956	akʰtáːtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.216	5330	0.054	554	1372	2333	5.41	10.45	13.93	324.302	akʰtáːtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.073	4270	0.095	430	982	2097	4.35	8.40	13.21	324.630	akʰtáːtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.134	5010	0.254	608	1342	2327	5.84	10.31	13.91	324.821	akʰtáːtʼɵ	archi-phon-2006-JSP-1-vowels	Auto
JSP	áː	a	0.220	5290	0.068	533	1397	2365	5.24	10.56	14.02	325.123	akʰtáːtʼɵ	archi-phon-2006-JSP-1-vowels	Auto
JSP	ɵ	ɵ	0.058	4650	0.070	485	1105	2074	4.83	9.10	13.14	325.451	akʰtáːtʼɵ	archi-phon-2006-JSP-1-vowels	Auto
JSP	áːˤ	a	0.296	4230	0.092	654	1331	2071	6.20	10.25	13.13	332.907	bˤáːˤbus	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.102	4430	0.042	409	1002	2288	4.15	8.52	13.80	333.293	bˤáːˤbus	archi-phon-2006-JSP-1-vowels	Auto
JSP	áːˤ	a	0.259	4790	0.090	612	1356	2014	5.88	10.37	12.94	333.667	bˤáːˤbˤuˤs	archi-phon-2006-JSP-1-vowels	Auto
JSP	uˤ	u	0.098	4490	0.061	399	1000	1996	4.07	8.51	12.88	333.989	bˤáːˤbˤuˤs	archi-phon-2006-JSP-1-vowels	Auto
JSP	ó	o	0.218	4490	0.118	427	687	2301	4.32	6.45	13.84	336.917	ój	archi-phon-2006-JSP-1-vowels	Auto
JSP	ó	o	0.233	4350	0.313	449	838	2225	4.52	7.50	13.61	337.661		archi-phon-2006-JSP-1-vowels	Auto
JSP	óːˤ	o	0.307	4890	0.253	473	885	2006	4.73	7.81	12.92	342.323	dóːˤzutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.120	4210	0.037	371	1280	2360	3.80	10.01	14.01	342.717	dóːˤzutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	óːˤ	o	0.209	4730	0.299	503	826	2208	4.98	7.42	13.56	346.904	dóːˤzutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.063	4270	0.037	387	1265	2338	3.95	9.93	13.94	347.188	dóːˤzutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	ó	o	0.264	4590	1.309	469	816	2288	4.70	7.36	13.80	355.456	kʰótʼ	archi-phon-2006-JSP-1-vowels	Auto
JSP	ó	o	0.204	4490	0.352	469	873	2196	4.69	7.73	13.52	356.626	kʰótʼ	archi-phon-2006-JSP-1-vowels	Auto
JSP	ó	o	0.217	4570	0.515	481	846	2300	4.79	7.56	13.83	364.653	kʰótʼ	archi-phon-2006-JSP-1-vowels	Auto
JSP	ó	o	0.176	4350	0.794	442	824	2184	4.46	7.41	13.49	365.307	kʰótʼ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.105	4150	0.064	361	1000	2190	3.71	8.51	13.51	367.849	guɸʧʲítːi	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.113	5500	0.057	391	2023	2861	3.99	12.98	15.31	368.089	guɸʧʲítːi	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	0.072	5400	0.014	424	1901	2851	4.29	12.56	15.29	368.296	guɸʧʲítːi	archi-phon-2006-JSP-1-vowels	Auto
JSP	ó	o	0.144	5350	0.159	537	1175	2686	5.27	9.48	14.89	369.633	kʰótʼ	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.120	5980	0.024	399	2240	2757	4.07	13.65	15.06	375.876	tʼítːu#gubʧítːi	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.056	5330	0.047	406	1614	2785	4.13	11.49	15.13	376.096	tʼítːu#gubʧítːi	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.066	4790	0.024	368	977	2170	3.77	8.38	13.44	376.196	tʼítːu#gubʧítːi	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.079	5860	0.017	344	2039	2949	3.55	13.03	15.52	376.405	tʼítːu#gubʧítːi	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	0.186	5780	0.220	419	2097	2777	4.24	13.21	15.11	376.612	tʼítːu#gubʧítːi	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.185	5680	0.116	408	2181	2767	4.15	13.48	15.09	380.860	ʦʼítʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.233	5810	0.337	680	1389	2581	6.39	10.52	14.61	395.666	ákːon	archi-phon-2006-JSP-1-vowels	Auto
JSP	o	o	0.147	4590	0.030	510	913	2189	5.04	7.99	13.50	396.035	ákːon	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.185	5830	0.090	624	1384	2448	5.97	10.50	14.25	396.411	ákːon	archi-phon-2006-JSP-1-vowels	Auto
JSP	o	o	0.104	4950	0.080	429	896	2139	4.34	7.88	13.35	396.737	ákːon	archi-phon-2006-JSP-1-vowels	Auto
JSP	óˤ	o	0.220	4070	0.123	481	925	1862	4.80	8.06	12.42	404.439	óˤʧ	archi-phon-2006-JSP-1-vowels	Auto
JSP	óˤ	o	0.184	3950	0.184	468	963	1823	4.68	8.29	12.28	405.194	óˤʧˤ	archi-phon-2006-JSP-1-vowels	Auto
JSP	oˤ	o	0.091	4110	0.013	456	1041	1932	4.58	8.75	12.67	412.310	goˤróˤ	archi-phon-2006-JSP-1-vowels	Auto
JSP	óˤ	o	0.335	4290	0.184	520	1038	1771	5.13	8.73	12.09	412.470	goˤróˤ	archi-phon-2006-JSP-1-vowels	Auto
JSP	oˤ	o	0.090	4190	0.012	455	1086	1818	4.57	9.00	12.26	413.212	goˤróˤ	archi-phon-2006-JSP-1-vowels	Auto
JSP	óˤ	o	0.344	3970	0.113	485	959	1622	4.83	8.27	11.52	413.386	goˤróˤ	archi-phon-2006-JSP-1-vowels	Auto
JSP	óː	o	0.337	4970	0.086	447	763	2259	4.50	7.00	13.71	417.523	óːkʼuri	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.104	4590	0.309	418	920	1954	4.24	8.03	12.74	417.972	óːkʼuri	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	0.176	5400	0.025	384	2014	2549	3.93	12.95	14.53	418.129	óːkʼuri	archi-phon-2006-JSP-1-vowels	Auto
