file,f0,duration,label,group,color,number,cutoff,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35
archi-phon-2006-HDK-2-stops_0125,243.6,0.226,á,3,Purple,364,7200,640,1911,3326,973,1868,3089,1027,1733,3097,1121,1765,3224,1013,1772,3296
archi-phon-2006-HDK-2-stops_0126,237.1,0.202,á,3,Purple,365,6133,590,1978,2937,788,1840,3075,980,1837,3071,1148,1871,3225,1166,1780,3487
archi-phon-2006-HDK-2-stops_0127,276.8,0.23,éˤ,7,Blue,366,6533,666,2342,3050,605,2256,3014,600,2226,3005,702,2003,2885,655,1740,2382
archi-phon-2006-HDK-2-stops_0128,266.3,0.2,éˤ,7,Blue,367,6133,602,2384,2853,554,2295,2934,578,2288,3034,630,2187,3101,674,1833,2673
archi-phon-2006-HDK-2-stops_0129,234.2,0.306,áˤ,8,Magenta,368,7200,663,1957,2702,836,1947,2504,931,1877,2649,946,1797,2661,886,1748,2560
archi-phon-2006-HDK-2-stops_0130,232.6,0.324,áˤ,8,Magenta,369,6000,702,1810,2676,914,1845,2644,949,1781,2638,1024,1755,2724,858,1597,2554
archi-phon-2006-HDK-2-stops_0131,262.7,0.134,á,3,Purple,370,6933,795,1536,3215,902,1752,3278,1028,1826,3329,949,1914,3252,791,1938,3623
archi-phon-2006-HDK-2-stops_0132,266.3,0.136,á,3,Purple,371,6933,670,1368,3137,958,1613,3144,1043,1797,3175,1013,1888,3212,766,1937,3491
archi-phon-2006-HDK-2-stops_0133,237.1,0.238,á,3,Purple,372,6800,957,1815,2573,1041,1826,2662,978,1810,2799,952,1833,2941,768,1851,3386
archi-phon-2006-HDK-2-stops_0134,274.8,0.206,á,3,Purple,373,6667,671,1251,3041,851,1596,3140,995,1705,3173,1060,1858,3277,887,1866,3294
archi-phon-2006-HDK-2-stops_0135,249.8,0.21,á,3,Purple,374,6667,605,1140,2978,946,1474,3079,932,1731,3185,946,1842,3205,802,1840,3534
archi-phon-2006-HDK-2-stops_0136,313.7,0.102,í,1,Teal,375,6267,466,2786,3207,442,2786,3200,406,2803,3247,380,2799,3263,367,2809,3460
archi-phon-2006-HDK-2-stops_0137,285.9,0.092,í,1,Teal,376,6667,516,2807,3321,509,2778,3247,492,2735,3240,470,2771,3325,394,2784,3475
archi-phon-2006-HDK-2-stops_0138,218,0.186,é,2,Navy,377,6533,510,2273,3383,522,2508,3247,514,2605,3205,465,2631,3218,467,2520,2999
archi-phon-2006-HDK-2-stops_0139,243.9,0.212,é,2,Navy,378,6667,547,2156,3447,544,2473,3336,568,2578,3309,566,2634,3275,469,2526,3169
archi-phon-2006-HDK-2-stops_0140,227.8,0.23,ú,5,Olive,379,5600,510,734,2974,519,890,3107,509,770,3116,477,909,2707,480,678,2423
archi-phon-2006-HDK-2-stops_0141,223.2,0.196,ú,5,Olive,380,5733,527,1108,3049,493,1145,3078,473,1140,3040,459,1112,3045,496,646,2397
archi-phon-2006-HDK-2-stops_0142,251.4,0.228,ó,4,Green,381,6800,535,1090,3380,566,1048,3298,575,1027,3330,632,1119,3376,611,1464,3311
archi-phon-2006-HDK-2-stops_0143,244.1,0.206,ó,4,Green,382,7067,588,1058,3311,690,1043,3282,650,1015,3371,639,1098,3471,587,1299,3461
archi-phon-2006-HDK-2-stops_0144,232.2,0.264,ú,5,Olive,383,5467,416,749,2479,479,712,3039,583,743,3056,466,861,2553,459,721,2683
archi-phon-2006-HDK-2-stops_0145,213.5,0.236,ú,5,Olive,384,5200,442,898,2303,441,814,2191,434,878,2478,428,911,2574,605,1339,2549
archi-phon-2006-HDK-2-stops_0146,296.2,0.18,ó,4,Green,385,6267,579,1918,3044,618,1510,3052,617,1246,3100,602,1191,3208,560,1152,3281
archi-phon-2006-HDK-2-stops_0147,264.6,0.156,ó,4,Green,386,6667,565,1833,3027,562,1358,3057,572,1187,3188,606,1091,3184,573,991,3337
archi-phon-2006-HDK-2-stops_0148,295.3,0.228,íː,11,Teal,387,6667,409,2876,3542,353,3004,3532,332,3025,3613,314,2973,3619,311,3064,3544
archi-phon-2006-HDK-2-stops_0149,273.3,0.24,íː,11,Teal,388,7200,395,2890,3493,341,2917,3552,340,3005,3625,335,2992,3486,319,3062,3436
archi-phon-2006-HDK-2-stops_0150,245.3,0.182,á,3,Purple,389,7067,891,1691,2728,946,1705,2706,937,1741,2703,916,1654,2511,834,1694,2556
archi-phon-2006-HDK-2-stops_0151,229.2,0.218,á,3,Purple,390,6400,730,1858,3201,879,1873,3092,886,1809,3172,878,1772,3119,832,1822,3046
archi-phon-2006-HDK-2-stops_0152,193.8,0.224,á,3,Purple,391,6267,583,2031,3268,773,1843,3131,814,1740,3160,806,1745,3237,751,1784,3173
archi-phon-2006-HDK-2-stops_0153,288.6,0.24,á,3,Purple,392,6933,980,1759,2834,1058,1826,3022,1104,1814,3095,1060,1867,3074,998,1967,3061
archi-phon-2006-HDK-2-stops_0154,275.3,0.202,á,3,Purple,393,5733,1004,1794,2914,1076,1833,2986,1052,1822,3037,1012,1763,2886,943,1782,2855
archi-phon-2006-HDK-2-stops_0155,209.9,0.26,á,3,Purple,394,6533,706,1927,3089,929,1770,3099,960,1789,3147,972,1825,3165,877,1795,3211
archi-phon-2006-HDK-2-stops_0156,197.3,0.244,á,3,Purple,395,5867,581,1897,3251,805,1716,3147,905,1741,3222,849,1735,3212,800,1785,3235
archi-phon-2006-HDK-2-stops_0157,240.3,0.342,á,3,Purple,396,6667,771,1270,2989,980,1611,3134,1035,1629,3173,1139,1595,3157,1007,1490,3229
archi-phon-2006-HDK-2-stops_0158,233.2,0.266,á,3,Purple,397,6133,793,1342,3088,1058,1577,3211,1132,1621,3280,1085,1579,3366,991,1383,3481
archi-phon-2006-HDK-2-stops_0159,301.8,0.196,í,1,Teal,398,6667,338,2400,3020,342,2743,3128,335,2809,3169,358,2887,3213,426,2778,3307
archi-phon-2006-HDK-2-stops_0160,265.7,0.15,í,1,Teal,399,6133,426,2744,3049,453,2832,3198,447,2905,3197,415,2862,3316,383,2827,3418
archi-phon-2006-HDK-2-stops_0161,318.7,0.178,é,2,Navy,400,7067,588,2130,3502,646,2175,3128,664,2174,3124,659,2416,3241,447,2426,3495
archi-phon-2006-HDK-2-stops_0162,285.1,0.156,é,2,Navy,401,6800,604,1965,3447,626,2183,3112,598,2315,3112,629,2319,3144,401,2489,3330
archi-phon-2006-HDK-2-stops_0163,242.4,0.242,á,3,Purple,402,7200,892,1498,3306,1039,1702,3247,1062,1717,3207,1079,1677,3143,841,1613,3031
archi-phon-2006-HDK-2-stops_0164,241.2,0.218,á,3,Purple,403,5733,1007,1606,3308,1064,1723,3286,1132,1700,3235,1139,1646,3151,818,1577,3045
archi-phon-2006-HDK-2-stops_0165,261.5,0.31,ó,4,Green,404,6800,556,1092,3264,555,1118,3305,571,1074,3374,586,1033,3364,570,988,3394
archi-phon-2006-HDK-2-stops_0166,237.6,0.272,ó,4,Green,405,6667,525,1000,3290,531,998,3304,522,977,3304,515,976,3273,497,965,3281
archi-phon-2006-HDK-2-stops_0167,270.2,0.234,á,3,Purple,406,5867,1020,1760,3272,1066,1856,3249,1092,1908,3299,1059,1876,3275,867,1889,3269
archi-phon-2006-HDK-2-stops_0168,257.1,0.202,á,3,Purple,407,7200,1038,1778,3217,1015,1772,3281,1036,1838,3322,1022,1831,3342,784,1816,3356
archi-phon-2006-HDK-2-stops_0169,275.7,0.198,í,1,Teal,408,7200,454,2553,3451,464,3015,3423,404,3091,3522,403,3044,3441,419,2974,3306
archi-phon-2006-HDK-2-stops_0170,265.1,0.186,í,1,Teal,409,7200,498,2303,3346,517,2773,3348,528,2895,3374,487,2936,3435,452,2952,3321
archi-phon-2006-HDK-2-stops_0171,286.8,0.13,ó,4,Green,410,5867,596,1140,3359,590,1149,3403,586,1148,3389,585,1147,3407,578,1144,3446
archi-phon-2006-HDK-2-stops_0172,265.8,0.172,ó,4,Green,411,6800,569,1106,3297,577,1113,3298,663,1088,3373,600,1039,3316,730,1056,3368
archi-phon-2006-HDK-2-stops_0173,284.7,0.138,ó,4,Green,412,6800,593,1132,3432,603,1169,3445,593,1145,3437,612,1127,3617,734,1126,3644
archi-phon-2006-HDK-2-stops_0174,266.1,0.148,ó,4,Green,413,6267,595,1124,3233,594,1136,3264,665,1138,3274,685,1059,3355,760,1031,3505
archi-phon-2006-HDK-2-stops_0175,288.4,0.214,óˤ,9,Lime,414,5200,588,1071,2089,581,1097,1915,592,1144,1905,608,1176,1991,579,1125,1989
archi-phon-2006-HDK-2-stops_0176,275.8,0.194,óˤ,9,Lime,415,5200,584,1064,2079,568,1092,2168,577,1125,2195,575,1138,2120,562,1106,2039
archi-phon-2006-HDK-2-stops_0177,258.1,0.186,á,3,Purple,416,6533,853,1415,3085,1069,1720,3293,1136,1767,3369,1085,1826,3484,1138,1873,3614
archi-phon-2006-HDK-2-stops_0178,258.7,0.174,á,3,Purple,417,6267,857,1491,3095,1068,1684,3158,1062,1850,3231,994,1830,3331,943,1898,3523
archi-phon-2006-HDK-2-stops_0179,284.8,0.188,é,2,Navy,418,6267,593,2474,3069,571,2429,3081,600,2284,3119,643,2243,3129,625,1997,3086
archi-phon-2006-HDK-2-stops_0180,264.3,0.152,é,2,Navy,419,7067,586,2522,3067,618,2502,3112,601,2423,3124,626,2286,3256,604,2157,3248
archi-phon-2006-HDK-2-stops_0181,256.2,0.152,á,3,Purple,420,7067,746,1799,3412,897,1871,3333,891,1857,3314,883,1858,3395,707,1937,3547
archi-phon-2006-HDK-2-stops_0182,269.5,0.216,á,3,Purple,421,7200,706,1870,3593,953,1892,3192,1044,1876,3262,1009,1852,3269,851,1873,3250
archi-phon-2006-HDK-2-stops_0183,259.5,0.218,á,3,Purple,422,6933,717,1832,3418,1041,1842,3373,1014,1820,3308,950,1845,3247,865,1921,3387
archi-phon-2006-HDK-2-stops_0184,284.9,0.388,ú,5,Olive,423,6133,549,892,3442,431,886,3287,360,907,3153,405,877,3214,452,824,2898
archi-phon-2006-HDK-2-stops_0185,293,0.316,ú,5,Olive,424,6400,569,924,3383,465,864,3384,405,917,3303,400,873,3411,466,978,3496
archi-phon-2006-HDK-2-stops_0186,225.3,0.216,á,3,Purple,425,5733,979,1487,3271,1111,1649,3258,1083,1661,3261,939,1710,3192,759,1553,3131
archi-phon-2006-HDK-2-stops_0187,233.3,0.192,á,3,Purple,426,6000,1021,1690,3346,1096,1700,3335,1102,1707,3294,1060,1676,3275,836,1620,3251
archi-phon-2006-HDK-2-stops_0188,283,0.202,áˤ,8,Magenta,427,5333,873,1462,2229,1005,1704,2427,1078,1739,2498,1081,1772,2464,1050,1787,2460
archi-phon-2006-HDK-2-stops_0189,269.4,0.204,áˤ,8,Magenta,428,5867,891,1450,2837,971,1685,2607,987,1704,2354,1059,1801,2639,949,1764,2587
archi-phon-2006-HDK-2-stops_0190,276.2,0.184,ú,5,Olive,429,6400,424,800,2969,434,783,3036,526,770,3091,537,847,3011,498,1102,2831
archi-phon-2006-HDK-2-stops_0191,248.1,0.17,ú,5,Olive,430,6133,409,801,2896,412,770,2970,450,760,2939,512,810,3020,458,982,3019
archi-phon-2006-HDK-2-stops_0192,283.8,0.152,á,3,Purple,431,7067,915,1809,3372,1045,1769,3218,1091,1812,3236,1090,1912,3218,990,1909,3212
archi-phon-2006-HDK-2-stops_0193,261.5,0.164,á,3,Purple,432,6800,898,1785,3283,1016,1810,3184,1029,1828,3176,985,1841,3214,801,1829,3209
archi-phon-2006-HDK-2-stops_0194,268,0.18,á,3,Purple,433,6667,1017,1907,3364,1076,1903,3188,1063,1867,3144,1033,1869,3100,876,1859,3170
archi-phon-2006-HDK-2-stops_0195,237,0.176,á,3,Purple,434,6667,760,1774,3223,970,1801,3211,980,1866,3201,952,1900,3160,900,1916,3254
archi-phon-2006-HDK-2-stops_0196,277.9,0.234,áˤ,8,Magenta,435,5467,964,1794,2529,1080,1909,2627,1127,1976,2785,1126,1886,2790,1012,1778,2752
archi-phon-2006-HDK-2-stops_0197,263.6,0.202,áˤ,8,Magenta,436,7200,972,1767,2911,1002,1818,2897,1080,1884,2988,1084,1907,3124,891,1883,3028
archi-phon-2006-HDK-2-stops_0198,294.8,0.18,á,3,Purple,437,6667,1037,1788,3189,1090,1816,3292,1078,1781,3273,1038,1832,3277,913,1791,3261
archi-phon-2006-HDK-2-stops_0199,279.8,0.158,á,3,Purple,438,6533,1015,1781,3248,1058,1841,3281,1052,1753,3200,1024,1736,3128,992,1713,3141
archi-phon-2006-HDK-2-stops_0200,255.4,0.176,á,3,Purple,439,6400,991,1715,3178,991,1743,3204,1021,1802,3173,1027,1756,3176,833,1558,3207
archi-phon-2006-HDK-2-stops_0201,241.9,0.164,á,3,Purple,440,7200,1024,1804,3303,1043,1816,3316,985,1737,3246,958,1715,3239,857,1639,3253
archi-phon-2006-HDK-2-stops_0202,317.5,0.206,í,1,Teal,441,6533,341,3036,3618,345,3045,3501,342,2960,3397,351,2909,3327,375,2742,3181
archi-phon-2006-HDK-2-stops_0203,288,0.2,í,1,Teal,442,7200,424,2979,3639,385,2987,3589,337,2985,3675,345,2979,3520,477,2620,3241
