file,f0,duration,label,group,color,number,cutoff,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35
archi-phon-2006-JSP-2-stops_0078,109.5,0.102,é,2,Navy,370,5033,445,1593,2316,453,1673,2385,452,1735,2356,433,1765,2353,424,1823,2379
archi-phon-2006-JSP-2-stops_0079,167.8,0.156,áˤ,8,Magenta,371,5700,533,1236,1919,634,1255,2255,628,1322,2411,604,1365,2547,523,1416,2587
archi-phon-2006-JSP-2-stops_0080,137.8,0.114,áˤ,8,Magenta,372,5167,517,1165,1898,581,1263,2068,618,1297,2198,612,1287,2352,524,1416,2462
archi-phon-2006-JSP-2-stops_0081,155,0.272,á,3,Purple,373,5033,446,1669,2393,608,1463,2409,638,1394,2470,665,1404,2477,644,1411,2459
archi-phon-2006-JSP-2-stops_0082,129.9,0.24,á,3,Purple,374,5033,455,1586,2382,682,1405,2408,664,1407,2390,694,1384,2450,568,1340,2380
archi-phon-2006-JSP-2-stops_0083,195.8,0.308,ó,4,Green,375,4900,486,1243,2343,472,1063,2462,468,1076,2480,483,1057,2527,488,1069,2507
archi-phon-2006-JSP-2-stops_0084,132.4,0.326,ó,4,Green,376,4767,423,1195,2254,431,1095,2324,458,1005,2377,426,1059,2301,393,1215,2471
archi-phon-2006-JSP-2-stops_0085,163.7,0.128,á,3,Purple,377,5300,497,1177,2399,618,1235,2437,643,1311,2437,624,1352,2424,566,1398,2486
archi-phon-2006-JSP-2-stops_0086,141.6,0.126,á,3,Purple,378,5967,536,1138,2464,595,1197,2492,609,1243,2410,620,1359,2361,572,1287,2353
archi-phon-2006-JSP-2-stops_0087,324.8,0.106,í,1,Teal,379,4767,352,2042,2534,318,2090,2586,332,2030,2358,345,1878,2487,355,1684,2551
archi-phon-2006-JSP-2-stops_0088,152.7,0.082,í,1,Teal,380,4900,365,2027,2396,415,2085,2546,367,2070,2535,343,2080,2299,363,1728,2389
archi-phon-2006-JSP-2-stops_0089,148.1,0.088,á,3,Purple,381,5033,501,1171,2273,560,1181,2287,565,1288,2278,509,1324,2271,492,1315,2252
archi-phon-2006-JSP-2-stops_0090,124.6,0.122,á,3,Purple,382,4767,528,1131,2291,561,1216,2338,605,1366,2318,591,1371,2255,517,1417,2267
archi-phon-2006-JSP-2-stops_0091,180.3,0.208,á,3,Purple,383,5967,543,1213,2493,652,1250,2548,665,1309,2620,598,1368,2572,560,1538,2417
archi-phon-2006-JSP-2-stops_0092,180.5,0.202,á,3,Purple,384,5833,502,1217,2389,645,1239,2496,704,1349,2557,596,1461,2544,591,1538,2420
archi-phon-2006-JSP-2-stops_0093,143.5,0.168,á,3,Purple,385,5567,504,1210,2428,612,1265,2479,622,1317,2503,613,1356,2465,590,1407,2401
archi-phon-2006-JSP-2-stops_0094,159.2,0.164,ú,5,Olive,386,5167,306,687,2141,317,703,2056,357,808,2227,359,1030,2210,365,1443,2140
archi-phon-2006-JSP-2-stops_0095,162.4,0.136,ú,5,Olive,387,5300,450,932,2418,443,893,2161,364,1038,2216,344,1237,2201,350,1761,2152
archi-phon-2006-JSP-2-stops_0096,149.4,0.36,óːˤ,19,Lime,388,5567,435,1043,2239,466,889,1982,482,951,1904,496,855,1882,479,943,2272
archi-phon-2006-JSP-2-stops_0097,125,0.336,óːˤ,19,Lime,389,5300,377,1196,2085,410,853,1917,433,771,1881,487,831,2090,411,1061,2337
archi-phon-2006-JSP-2-stops_0098,158.5,0.122,ó,4,Green,390,4900,435,1311,2030,455,1185,2002,485,1102,2036,506,1035,2137,479,998,2046
archi-phon-2006-JSP-2-stops_0099,167.7,0.19,óːˤ,19,Lime,391,5300,500,1174,1963,511,934,2015,534,908,2213,517,899,2250,495,961,2301
archi-phon-2006-JSP-2-stops_0100,135.9,0.094,ó,4,Green,392,5033,382,1150,2033,427,1155,2034,445,1119,1956,446,1089,1920,421,1063,1897
archi-phon-2006-JSP-2-stops_0101,115.2,0.208,óːˤ,19,Lime,393,5300,465,1116,2057,473,855,1969,476,781,2066,472,760,2087,443,952,2417
archi-phon-2006-JSP-2-stops_0102,153.8,0.136,á,3,Purple,394,5700,642,1020,2656,632,1217,2617,686,1203,2696,640,1366,2515,574,1414,2438
archi-phon-2006-JSP-2-stops_0103,155.6,0.216,óːˤ,19,Lime,395,5167,461,1253,2271,483,1078,2176,486,881,2325,494,889,2376,482,993,2472
archi-phon-2006-JSP-2-stops_0104,132.5,0.112,á,3,Purple,396,5433,638,910,2659,653,1069,2637,634,1200,2610,605,1367,2516,540,1423,2454
archi-phon-2006-JSP-2-stops_0105,117.3,0.244,óːˤ,19,Lime,397,5567,463,1303,2274,470,958,2078,480,945,2122,475,897,2306,479,1057,2578
archi-phon-2006-JSP-2-stops_0106,177,0.166,é,2,Navy,398,5433,509,1898,2470,503,1918,2529,528,2000,2602,485,1872,2532,550,1895,2665
archi-phon-2006-JSP-2-stops_0107,147.8,0.12,é,2,Navy,399,4900,488,1854,2394,478,1876,2401,474,1915,2513,467,1879,2594,460,1878,2490
archi-phon-2006-JSP-2-stops_0108,159.8,0.16,é,2,Navy,400,5300,450,2077,2647,463,2044,2672,494,2015,2647,506,1960,2726,457,1892,2597
archi-phon-2006-JSP-2-stops_0109,64.2,0.1,é,2,Navy,401,4900,474,1904,2398,450,1941,2419,436,1939,2468,430,1902,2514,389,1905,2651
archi-phon-2006-JSP-2-stops_0110,145.9,0.164,á,3,Purple,402,4767,414,1435,2336,551,1238,2383,583,1275,2356,605,1347,2315,576,1427,2274
archi-phon-2006-JSP-2-stops_0111,160.6,0.136,á,3,Purple,403,4767,500,1375,2432,519,1317,2504,581,1284,2467,591,1319,2215,592,1317,2327
archi-phon-2006-JSP-2-stops_0112,190.3,0.136,á,3,Purple,404,5033,438,1707,2371,547,1405,2444,714,1292,2536,642,1418,2592,621,1486,2288
archi-phon-2006-JSP-2-stops_0113,156.2,0.12,á,3,Purple,405,5033,501,1643,2342,615,1576,2417,620,1301,2433,618,1258,2458,604,1316,2219
archi-phon-2006-JSP-2-stops_0114,146.6,0.136,áˤ,8,Magenta,406,5300,665,1413,2260,664,1350,2241,667,1346,2311,666,1288,2159,629,1191,2053
archi-phon-2006-JSP-2-stops_0115,159.9,0.132,ó,4,Green,407,5567,499,904,2183,493,840,2215,479,928,2240,465,1079,2158,454,1279,2104
archi-phon-2006-JSP-2-stops_0116,151.1,0.136,ó,4,Green,408,5433,478,790,2325,471,790,2383,475,936,2346,468,1086,2186,442,1238,2146
archi-phon-2006-JSP-2-stops_0117,142.9,0.09,ó,4,Green,409,4500,464,1142,2274,500,1072,2339,514,1035,2319,534,1030,2270,522,1138,2259
archi-phon-2006-JSP-2-stops_0118,167.3,0.136,ó,4,Green,410,4500,482,1282,2206,480,983,2293,515,898,2317,525,1097,2254,520,1225,2100
archi-phon-2006-JSP-2-stops_0119,132.2,0.132,ó,4,Green,411,4767,444,1102,2273,478,953,2299,479,837,2317,492,1127,2220,459,1274,2167
archi-phon-2006-JSP-2-stops_0120,179.2,0.086,éˤ,7,Blue,412,5433,533,1524,2226,527,1581,2302,527,1693,2418,506,1786,2702,542,1771,2790
archi-phon-2006-JSP-2-stops_0121,184.2,0.098,ó,4,Green,413,5300,502,1294,2277,518,1116,2252,565,1026,2299,567,1016,2263,568,1063,2154
archi-phon-2006-JSP-2-stops_0122,166.9,0.076,éˤ,7,Blue,414,5167,554,1291,2048,542,1308,2075,523,1419,2545,503,1509,2616,505,1444,2408
archi-phon-2006-JSP-2-stops_0123,103.2,0.122,ó,4,Green,415,5300,456,1208,2318,475,1094,2275,493,1115,2280,488,1138,2237,474,1230,2211
archi-phon-2006-JSP-2-stops_0124,147.3,0.114,ú,5,Olive,416,4500,344,1250,2059,338,1216,2163,351,1107,2078,342,1323,2181,305,1269,2318
archi-phon-2006-JSP-2-stops_0125,172.8,0.18,éˤ,7,Blue,417,4767,503,1659,2304,471,1815,2436,502,1819,2304,536,1704,2142,502,1615,2088
archi-phon-2006-JSP-2-stops_0126,130,0.16,éˤ,7,Blue,418,4767,494,1638,2242,459,1599,2074,433,1686,2062,442,1640,2067,500,1600,2065
archi-phon-2006-JSP-2-stops_0127,201.8,0.118,ú,5,Olive,419,5967,569,1754,2600,413,1076,2549,434,965,2531,445,964,2467,415,1198,2583
archi-phon-2006-JSP-2-stops_0128,183,0.092,ú,5,Olive,420,4767,378,739,1897,393,797,1905,422,831,2155,442,989,2405,401,1342,2380
archi-phon-2006-JSP-2-stops_0129,171.7,0.206,á,3,Purple,421,5033,668,1198,2532,706,1267,2517,696,1281,2557,693,1344,2540,647,1397,2393
archi-phon-2006-JSP-2-stops_0130,147.7,0.15,á,3,Purple,422,5300,618,1141,2477,622,1207,2582,655,1310,2503,699,1399,2515,672,1412,2465
archi-phon-2006-JSP-2-stops_0131,156.9,0.232,á,3,Purple,423,6100,670,1237,2428,663,1363,2464,655,1310,2491,667,1344,2385,649,1394,2478
archi-phon-2006-JSP-2-stops_0132,128.5,0.19,á,3,Purple,424,5433,562,1112,2298,627,1246,2384,599,1321,2378,600,1335,2355,578,1382,2157
archi-phon-2006-JSP-2-stops_0133,212.2,0.166,é,2,Navy,425,5433,500,1739,2411,535,1756,2312,587,1751,2543,616,1805,2638,600,1646,2582
archi-phon-2006-JSP-2-stops_0134,171.1,0.244,á,3,Purple,426,5567,545,1147,2342,650,1204,2455,683,1341,2414,682,1383,2474,625,1365,2326
archi-phon-2006-JSP-2-stops_0135,165.4,0.144,é,2,Navy,427,5967,502,1693,2574,506,1716,2662,504,1689,2677,476,1623,2485,485,1580,2527
archi-phon-2006-JSP-2-stops_0136,140.1,0.152,á,3,Purple,428,5700,469,1506,2269,507,1196,2336,604,1194,2454,664,1324,2457,610,1409,2388
archi-phon-2006-JSP-2-stops_0137,178.3,0.22,óː,14,Green,429,4900,453,778,2406,489,784,2495,526,776,2548,564,1010,2466,581,1379,2380
archi-phon-2006-JSP-2-stops_0138,178.3,0.158,ó,4,Green,430,4767,506,927,2325,510,903,2351,504,993,2325,550,1310,2279,466,1411,2270
archi-phon-2006-JSP-2-stops_0139,226.7,0.18,é,2,Navy,431,5567,495,1933,2509,514,1922,2636,476,1907,2694,490,1819,2575,481,1668,2320
archi-phon-2006-JSP-2-stops_0140,150.7,0.154,é,2,Navy,432,4900,469,1814,2367,471,1879,2417,480,1865,2479,483,1836,2508,480,1718,2441
archi-phon-2006-JSP-2-stops_0141,214.6,0.232,é,2,Navy,433,5567,422,2012,2560,457,1996,2793,461,1948,2672,463,1949,2620,453,1782,2615
archi-phon-2006-JSP-2-stops_0142,179.1,0.188,é,2,Navy,434,5567,465,1883,2404,451,1897,2476,480,1875,2548,468,1798,2531,442,1655,2393
archi-phon-2006-JSP-2-stops_0143,175.5,0.152,ó,4,Green,435,4767,497,1119,2242,518,1064,2266,522,1015,2143,498,1023,2130,461,1139,1929
archi-phon-2006-JSP-2-stops_0144,137.4,0.144,óˤ,9,Lime,436,5567,487,1067,2477,505,988,2410,518,954,2458,503,986,2261,489,1143,2209
archi-phon-2006-JSP-2-stops_0145,168,0.232,á,3,Purple,437,5967,651,1447,2816,592,1381,2883,559,1343,2919,559,1433,2960,566,1535,3031
archi-phon-2006-JSP-2-stops_0146,133.4,0.242,á,3,Purple,438,5567,638,1344,2573,613,1392,2672,590,1406,2782,619,1476,2840,547,1581,2827
archi-phon-2006-JSP-2-stops_0147,185.2,0.144,á,3,Purple,439,5567,651,1318,2575,588,1382,2827,595,1371,2859,583,1471,2862,487,1492,2847
archi-phon-2006-JSP-2-stops_0148,217.9,0.134,í,1,Teal,440,4900,389,1983,2745,424,2169,2694,463,2148,2566,468,2050,2510,437,1796,2574
archi-phon-2006-JSP-2-stops_0149,136.4,0.218,í,1,Teal,441,5833,323,1990,2691,312,2129,2651,310,2151,2724,353,2162,2691,304,2174,2928
archi-phon-2006-JSP-2-stops_0150,196.4,0.216,á,3,Purple,442,5967,612,1347,2406,702,1438,2594,692,1520,2680,643,1602,2619,672,1746,2656
archi-phon-2006-JSP-2-stops_0151,179.3,0.146,á,3,Purple,443,5433,519,1264,2358,670,1432,2409,697,1441,2358,596,1630,2419,639,1560,2393
archi-phon-2006-JSP-2-stops_0152,147.2,0.136,á,3,Purple,444,6367,667,1563,2337,709,1460,2545,675,1402,2648,619,1549,2491,594,1592,2534
archi-phon-2006-JSP-2-stops_0153,117.1,0.126,á,3,Purple,445,5700,667,1393,2499,693,1370,2531,650,1448,2533,603,1561,2315,583,1523,2364
archi-phon-2006-JSP-2-stops_0154,138.9,0.19,á,3,Purple,446,5833,462,1772,2474,582,1564,2415,609,1464,2470,616,1412,2500,548,1375,2604
archi-phon-2006-JSP-2-stops_0155,115.3,0.192,á,3,Purple,447,5967,485,1748,2416,572,1489,2380,598,1417,2455,536,1384,2630,575,1398,2683
archi-phon-2006-JSP-2-stops_0156,142.2,0.19,á,3,Purple,448,5033,653,1351,2399,636,1499,2423,637,1418,2580,645,1370,2484,575,1357,2405
archi-phon-2006-JSP-2-stops_0157,194.6,0.176,á,3,Purple,449,5567,571,1197,2327,635,1273,2265,637,1313,2287,598,1282,2302,480,1284,2204
archi-phon-2006-JSP-2-stops_0158,170,0.26,ó,4,Green,450,4767,406,805,2162,486,920,2239,497,955,2452,491,1046,2155,436,1244,1686
archi-phon-2006-JSP-2-stops_0159,138.1,0.218,ó,4,Green,451,4767,408,814,2255,434,846,2178,448,845,2317,482,914,2298,468,1177,1869
archi-phon-2006-JSP-2-stops_0160,173.7,0.258,ó,4,Green,452,5300,467,745,2504,480,867,2473,530,851,2730,531,948,2724,527,1215,2468
archi-phon-2006-JSP-2-stops_0161,133.1,0.206,ó,4,Green,453,5567,441,751,2465,438,828,2497,454,847,2495,480,1001,2499,507,1373,2474
archi-phon-2006-JSP-2-stops_0162,189.6,0.184,ó,4,Green,454,4767,477,956,2242,467,880,2263,493,973,2344,516,1035,2255,449,1249,2119
archi-phon-2006-JSP-2-stops_0163,137.7,0.152,ó,4,Green,455,4767,441,947,2225,441,914,2264,438,887,2267,448,933,2276,466,1106,2160
archi-phon-2006-JSP-2-stops_0164,215.2,0.134,ó,4,Green,456,5033,378,901,2290,449,1007,2348,468,1134,2329,473,1175,2341,467,1390,2356
archi-phon-2006-JSP-2-stops_0165,170.8,0.08,ó,4,Green,457,4500,399,1010,2277,410,1078,2253,429,1103,2268,477,1319,2254,445,1377,2282
archi-phon-2006-JSP-2-stops_0166,177.5,0.072,í,1,Teal,458,4767,530,1899,2308,495,1906,2269,480,1877,2232,435,1809,2225,404,1701,2148
archi-phon-2006-JSP-2-stops_0167,171.4,0.12,ó,4,Green,459,5033,527,1122,2307,517,1148,2271,528,1177,2242,482,1177,2176,404,1199,2234
archi-phon-2006-JSP-2-stops_0168,148.1,0.148,éˤ,7,Blue,460,4633,441,1665,2266,457,1694,2263,498,1614,2186,509,1555,2142,509,1467,1978
archi-phon-2006-JSP-2-stops_0169,139.6,0.13,éˤ,7,Blue,461,4633,482,1636,2301,495,1630,2311,518,1597,2334,523,1561,2233,511,1504,2021
archi-phon-2006-JSP-2-stops_0170,155.5,0.178,éˤ,7,Blue,462,4633,457,1586,2099,463,1591,2099,494,1558,2075,528,1528,1925,484,1465,1973
archi-phon-2006-JSP-2-stops_0171,182.9,0.178,á,3,Purple,463,4633,644,1333,2327,629,1386,2401,642,1423,2425,594,1339,2240,616,1473,2225
archi-phon-2006-JSP-2-stops_0172,147.9,0.142,éˤ,7,Blue,464,4767,515,1592,2220,505,1639,2315,497,1661,2171,489,1519,2082,471,1495,2043
archi-phon-2006-JSP-2-stops_0173,156.6,0.18,á,3,Purple,465,4767,659,1314,2324,667,1307,2323,627,1432,2250,513,1476,2119,454,1483,2117
archi-phon-2006-JSP-2-stops_0174,160.8,0.178,áˤ,8,Magenta,466,4500,452,1706,1927,614,1542,2016,659,1463,1937,661,1359,1984,611,1313,1948
archi-phon-2006-JSP-2-stops_0175,137.7,0.136,áˤ,8,Magenta,467,4767,430,1559,1889,536,1406,2001,562,1400,2055,563,1398,2066,555,1336,2019
archi-phon-2006-JSP-2-stops_0176,148.6,0.132,á,3,Purple,468,4500,557,1128,2271,580,1141,2321,610,1352,2298,616,1403,2232,564,1452,2310
archi-phon-2006-JSP-2-stops_0177,130.6,0.086,á,3,Purple,469,4500,540,1156,2242,630,1180,2259,624,1214,2304,535,1278,2253,525,1361,2289
archi-phon-2006-JSP-2-stops_0178,172.7,0.184,á,3,Purple,470,5433,581,1016,2315,634,1299,2557,663,1317,2609,578,1391,2761,559,1453,2607
archi-phon-2006-JSP-2-stops_0179,127.2,0.196,á,3,Purple,471,4500,463,1148,2260,599,1214,2338,609,1271,2297,606,1343,2272,577,1364,2307
archi-phon-2006-JSP-2-stops_0180,153.6,0.158,é,2,Navy,472,4633,394,1595,2327,408,1788,2473,465,1843,2511,487,1874,2426,408,1838,2412
archi-phon-2006-JSP-2-stops_0181,148.9,0.116,é,2,Navy,473,4500,440,1523,2097,433,1665,2201,435,1795,2398,464,1860,2367,425,1831,2322
archi-phon-2006-JSP-2-stops_0182,163.5,0.198,é,2,Navy,474,4767,414,1566,2372,458,1785,2490,489,1914,2496,385,1923,2401,385,1437,2132
archi-phon-2006-JSP-2-stops_0183,150.9,0.128,é,2,Navy,475,4633,465,1704,2374,416,1865,2465,401,1925,2378,337,2022,2384,308,1944,2285
archi-phon-2006-JSP-2-stops_0184,101.6,0.088,é,2,Navy,476,4767,437,1602,2194,454,1693,2239,435,1792,2259,386,1842,2225,349,1828,2205
archi-phon-2006-JSP-2-stops_0185,218.2,0.192,ú,5,Olive,477,5433,433,753,2195,396,768,2287,396,776,2250,384,746,2417,350,710,2558
archi-phon-2006-JSP-2-stops_0186,137.3,0.194,ú,5,Olive,478,4767,362,793,2152,328,749,2266,353,728,2262,345,746,2307,359,758,2318
archi-phon-2006-JSP-2-stops_0187,181.5,0.186,ú,5,Olive,479,5033,498,716,2346,385,776,2205,396,843,2409,395,1015,2386,376,1138,2446
archi-phon-2006-JSP-2-stops_0188,144.6,0.188,ú,5,Olive,480,4633,388,770,2098,339,771,2169,314,726,2247,315,747,2248,352,757,2254
archi-phon-2006-JSP-2-stops_0189,166.5,0.234,ó,4,Green,481,4500,392,1246,2226,480,1060,2255,508,875,2308,554,890,2245,470,893,2241
archi-phon-2006-JSP-2-stops_0190,127.2,0.158,ó,4,Green,482,4900,395,1203,2176,394,972,2218,416,910,2244,430,821,2191,406,857,2209
archi-phon-2006-JSP-2-stops_0191,157.7,0.184,é,2,Navy,483,4633,449,1817,2445,457,1826,2452,500,1858,2459,422,1948,2448,346,2011,2547
archi-phon-2006-JSP-2-stops_0192,135.6,0.13,é,2,Navy,484,4633,445,1865,2464,429,1913,2494,421,1968,2537,406,2001,2552,360,2019,2541
archi-phon-2006-JSP-2-stops_0193,144.5,0.148,áˤ,8,Magenta,485,4500,613,1491,2019,649,1422,2034,595,1314,1908,615,1369,1993,605,1360,1950
archi-phon-2006-JSP-2-stops_0194,133.1,0.128,áˤ,8,Magenta,486,4500,579,1465,2063,650,1355,2000,639,1329,2007,598,1351,2009,530,1327,1994
archi-phon-2006-JSP-2-stops_0195,122.6,0.206,á,3,Purple,487,4633,571,809,2380,621,1022,2565,652,1150,2678,676,1323,2765,614,1348,2420
archi-phon-2006-JSP-2-stops_0196,155.5,0.112,á,3,Purple,488,5967,630,1272,2424,651,1214,2371,604,1370,2360,605,1436,2335,510,1374,2314
archi-phon-2006-JSP-2-stops_0197,192,0.174,í,1,Teal,489,4767,342,1638,2207,357,1912,2288,391,2119,2399,415,2171,2546,445,1314,2193
archi-phon-2006-JSP-2-stops_0198,336.3,0.104,í,1,Teal,490,5167,340,1870,2208,342,1992,2203,342,2007,2394,334,1976,2471,341,1952,2324
archi-phon-2006-JSP-2-stops_0199,130,0.108,í,1,Teal,491,5567,308,1792,2254,293,2074,2205,289,2128,2357,261,2036,2560,261,2025,2646
archi-phon-2006-JSP-2-stops_0200,126.8,0.134,á,3,Purple,492,4900,545,1269,2532,530,1329,2494,499,1331,2344,599,1351,2264,577,1262,2276
archi-phon-2006-JSP-2-stops_0201,127.6,0.122,á,3,Purple,493,4633,479,1221,2314,549,1314,2330,569,1310,2209,584,1245,2089,553,1183,2173
archi-phon-2006-JSP-2-stops_0202,117.3,0.122,á,3,Purple,494,5700,553,1249,2555,677,1301,2632,681,1303,2363,619,1239,2228,621,1264,2231
archi-phon-2006-JSP-2-stops_0203,158.8,0.268,ó,4,Green,495,4500,423,787,2324,448,859,2344,501,859,2386,520,875,2390,428,911,2376
archi-phon-2006-JSP-2-stops_0204,133.7,0.17,ó,4,Green,496,5167,437,741,2253,432,816,2321,433,790,2349,434,803,2372,403,807,2313
archi-phon-2006-JSP-2-stops_0205,146.8,0.214,á,3,Purple,497,4500,622,1352,2471,656,1377,2475,633,1380,2476,584,1464,2344,586,1443,2308
archi-phon-2006-JSP-2-stops_0206,130.5,0.158,á,3,Purple,498,5567,604,1333,2389,541,1381,2412,583,1417,2387,521,1458,2189,488,1426,2201
archi-phon-2006-JSP-2-stops_0207,239.6,0.208,í,1,Teal,499,5700,310,1748,2079,314,2033,2275,317,2066,2516,333,2099,2426,334,2162,2403
archi-phon-2006-JSP-2-stops_0208,124.2,0.13,í,1,Teal,500,4500,341,1477,2333,296,1814,2288,270,2018,2285,260,2073,2335,280,2017,2303
archi-phon-2006-JSP-2-stops_0209,137.1,0.104,ó,4,Green,501,4633,521,817,2441,529,829,2004,501,834,1873,464,928,2098,434,943,1969
archi-phon-2006-JSP-2-stops_0210,124.2,0.082,ó,4,Green,502,5033,512,877,2602,527,973,2663,513,980,2451,475,984,2408,384,920,2212
archi-phon-2006-JSP-2-stops_0211,178.5,0.16,ó,4,Green,503,5033,491,743,2533,500,764,2493,513,875,2167,466,901,2176,411,1005,2150
archi-phon-2006-JSP-2-stops_0212,129.1,0.126,ó,4,Green,504,4500,472,758,2401,469,733,2519,461,659,2391,408,751,2090,359,780,1949
archi-phon-2006-JSP-2-stops_0213,168,0.196,óˤ,9,Lime,505,5433,514,838,1864,529,854,1783,539,1032,1822,539,1090,1825,523,1076,1818
archi-phon-2006-JSP-2-stops_0214,144.3,0.118,óˤ,9,Lime,506,4767,537,997,1825,536,1024,1808,536,1042,1835,533,1053,1789,509,1084,1795
archi-phon-2006-JSP-2-stops_0215,170.1,0.136,á,3,Purple,507,5567,599,1014,2492,667,1209,2562,674,1256,2599,558,1547,2775,531,1641,2861
archi-phon-2006-JSP-2-stops_0216,154.6,0.154,á,3,Purple,508,5433,543,880,2587,574,1125,2431,590,1199,2746,548,1380,2834,488,1513,2843
archi-phon-2006-JSP-2-stops_0217,143.6,0.15,á,3,Purple,509,6100,653,1119,2279,640,1234,2516,610,1426,2571,565,1549,2737,478,1551,2708
archi-phon-2006-JSP-2-stops_0218,165.8,0.15,éˤ,7,Blue,510,4633,452,1790,2363,472,1776,2346,503,1748,2357,521,1628,2343,494,1618,2297
archi-phon-2006-JSP-2-stops_0219,172.1,0.118,éˤ,7,Blue,511,6233,472,1841,2642,466,1762,2457,458,1672,2490,472,1577,2369,472,1540,2571
archi-phon-2006-JSP-2-stops_0220,138.5,0.168,á,3,Purple,512,5967,607,1358,2936,597,1420,2840,638,1445,2722,657,1455,2572,559,1427,2481
archi-phon-2006-JSP-2-stops_0221,118.3,0.182,á,3,Purple,513,5567,580,1324,2835,613,1327,2742,638,1367,2425,549,1243,2178,490,1259,2144
archi-phon-2006-JSP-2-stops_0222,186.4,0.132,í,1,Teal,514,5833,363,2109,2996,353,2217,3133,418,2345,3159,455,2304,3215,439,2316,2774
archi-phon-2006-JSP-2-stops_0223,147,0.098,í,1,Teal,515,4633,382,2105,2544,348,2135,2460,356,2149,2441,347,2124,2396,414,2081,2408
archi-phon-2006-JSP-2-stops_0224,143.9,0.138,áˤ,8,Magenta,516,5567,569,1231,2030,624,1429,2114,604,1430,2085,604,1449,2141,656,1437,2122
archi-phon-2006-JSP-2-stops_0225,132,0.112,áˤ,8,Magenta,517,5567,524,1130,1966,578,1328,1952,623,1371,2064,610,1423,2149,634,1459,2075
archi-phon-2006-JSP-2-stops_0226,152.7,0.114,ú,5,Olive,518,5033,383,769,2231,357,758,2139,356,724,2141,436,785,2156,420,968,2118
archi-phon-2006-JSP-2-stops_0227,125.3,0.11,ú,5,Olive,519,4900,303,743,2312,310,656,2074,315,663,2130,304,815,2140,328,1017,2134
archi-phon-2006-JSP-2-stops_0228,145.5,0.13,á,3,Purple,520,5033,532,1375,2397,586,1343,2374,583,1313,2318,582,1356,2329,586,1280,2182
archi-phon-2006-JSP-2-stops_0229,126.4,0.096,á,3,Purple,521,5433,511,1482,2492,575,1325,2412,572,1169,2443,569,1261,2304,577,1322,2386
archi-phon-2006-JSP-2-stops_0230,132.9,0.098,á,3,Purple,522,5033,574,1404,2437,613,1355,2593,597,1306,2490,572,1379,2469,525,1399,2110
archi-phon-2006-JSP-2-stops_0231,116.5,0.08,á,3,Purple,523,4500,544,1536,2383,550,1416,2399,546,1367,2327,571,1481,2290,464,1443,2161
archi-phon-2006-JSP-2-stops_0232,165.3,0.118,áˤ,8,Magenta,524,5567,567,1547,2493,545,1590,2330,545,1587,2504,511,1542,2676,464,1491,2724
archi-phon-2006-JSP-2-stops_0233,191.7,0.094,á,3,Purple,525,5967,687,1347,2487,655,1317,2450,625,1394,2381,585,1307,2297,591,1280,2293
archi-phon-2006-JSP-2-stops_0234,146,0.156,á,3,Purple,526,5167,670,1368,2415,688,1377,2449,647,1332,2364,644,1269,2270,605,1282,2259
archi-phon-2006-JSP-2-stops_0235,223.6,0.11,á,3,Purple,527,4767,670,1353,2389,665,1360,2351,645,1335,2284,656,1299,2237,591,1245,2097
archi-phon-2006-JSP-2-stops_0236,185.8,0.132,í,1,Teal,528,4767,354,2127,2838,345,2090,2808,355,2081,2662,378,2107,2593,400,2128,2536
archi-phon-2006-JSP-2-stops_0237,156.6,0.104,í,1,Teal,529,5567,399,2055,2701,366,2052,2612,324,2090,2556,321,2055,2474,319,2015,2423
